pt_id,lat,lon,avg_gvi_pct,l_j_meters,weight_sGVI,sGVI_contribution,ndvi_mean_voronoi
pt01387,40.98648999999999,70.032696,32.52,97.28229012297447,0.0007997396790237,0.0260075343618519,0.3618407026941176
pt01389,40.98645199999999,70.032582,31.13,106.886542503166,0.0008786944580085,0.0273537584778066,0.3852273173918388
pt01392,40.986415,70.032473,32.29,134.7250227244199,0.0011075494449595,0.0357627715777435,0.4189737120202114
pt01394,40.986376,70.032361,33.3,142.85365814562027,0.0011743734503816,0.0391066358977085,0.4284038024163401
pt01397,40.986337,70.032247,33.44,127.37907261036813,0.0010471597504024,0.0350170220534594,0.4858668053956291
pt01400,40.986296,70.03213,36.44,117.77356240470746,0.0009681946310675,0.0352810123561026,0.4695150386707676
pt01402,40.986257,70.032019,37.31,160.97474902664922,0.0013233435803655,0.0493739489834393,0.3866766159984136
pt01405,40.986218,70.031908,31.25,178.0024299601266,0.0014633249897982,0.0457289059311968,0.3566165661333296
pt01407,40.986179,70.031796,25.51,266.4596296425495,0.0021905152357509,0.0558800436640058,0.3212014475850021
pt01410,40.986139,70.031685,21.46,149.0464230197842,0.0012252830227865,0.0262945736689998,0.2680395039492437
pt01413,40.986099,70.031576,15.8,111.3917751221404,0.0009157311404722,0.0144685520194617,0.2807754070752152
pt01415,40.986059,70.031468,11.72,130.43563039698222,0.0010722871455336,0.0125672053456544,0.3166077419852597
pt01418,40.986018,70.031361,10.28,92.06401547954393,0.0007568412102159,0.0077803276410195,0.3113232955367003
pt01420,40.98597500000001,70.031247,9.71,145.29887158318408,0.0011944750969118,0.011598353191014,0.2649963027988987
pt01424,40.985892,70.031023,9.93,177.6064029449835,0.0014600693250974,0.0144984883982172,0.2785041057436865
pt01428,40.98584999999999,70.03091,9.89,96.36662186642543,0.0007922121399756,0.0078349780643595,0.2776743955001937
pt01431,40.985809,70.030796,10.71,108.2545030372443,0.0008899402080526,0.009531259628244,0.3135685191372777
pt01433,40.98576800000001,70.03068,10.19,107.67381524022092,0.0008851664812847,0.0090198464442915,0.2946463603707124
pt01436,40.98573,70.030571,8.91,101.5963194402028,0.000835204514577,0.0074416722248813,0.267062760246125
pt01439,40.98569199999999,70.03046,9.42,140.10883585230755,0.0011518087749709,0.0108500386602265,0.2861388389812171
pt01441,40.985652,70.030347,8.85,102.10144037298218,0.0008393570201578,0.0074283096283968,0.2910418253235154
pt01444,40.98561200000001,70.030229,9.13,136.33328348240846,0.0011207706586126,0.0102326361131335,0.3169054587894718
pt01446,40.98557399999999,70.030117,9.57,168.70168600383303,0.001386865297321,0.0132723008953621,0.2926507026171427
pt01449,40.98553400000001,70.030002,11.56,155.02904635859423,0.0012744650605721,0.0147328161002145,0.2884251178365404
pt01452,40.985494,70.029884,12.66,160.12482829798046,0.00131635653956,0.0166650737908305,0.2894228046257995
pt01454,40.98545599999999,70.029775,13.64,163.50861079880855,0.0013441739884264,0.0183345332021365,0.2465512012378789
pt01457,40.985417,70.029665,13.77,148.65033353545567,0.001222026844538,0.0168273096492893,0.2256703413942325
pt01460,40.98537700000001,70.029553,13.87,162.82177532236474,0.0013385276412569,0.0185653783842344,0.2011354118801212
pt01462,40.98533599999998,70.029442,14.95,161.26958133072677,0.0013257673420999,0.0198202217643936,0.2088733830056053
pt01465,40.985295,70.02933,15.42,352.5173203629375,0.0028979795631968,0.0446868448644948,0.2616049526583189
pt01468,40.985254,70.02922000000001,14.68,184.6986522029128,0.0015183733919313,0.0222897213935528,0.2684996557743637
pt01470,40.985214,70.029112,14.14,119.65521042313549,0.0009836633107254,0.0139089992136574,0.1967462065612277
pt01473,40.985174,70.029005,17.15,116.82370472061848,0.0009603860270716,0.0164706203642781,0.2032237652658879
pt01476,40.985131,70.028889,15.56,153.0567228054535,0.0012582509541472,0.0195783848465306,0.1489656076468852
pt01479,40.98509,70.028775,14.78,89.53990101601312,0.0007360909329729,0.0108794239893398,0.1229008793202633
pt01481,40.98505,70.028663,14.17,82.56151830584906,0.0006787229419267,0.0096175040871013,0.1359639287291668
pt01484,40.98501100000001,70.028554,14.94,83.5787186314453,0.0006870851572987,0.0102650522500434,0.1760594207489723
pt01487,40.98496999999999,70.028438,16.13,67.02566007706406,0.0005510055304889,0.008887719206786,0.2034694175858639
pt01490,40.98492999999999,70.028323,16.8,65.32803443637705,0.0005370496646959,0.0090224343668923,0.2264755184020433
pt01492,40.984891,70.028209,17.07,59.24522708275401,0.0004870440326903,0.0083138416380249,0.2739441720950372
pt01495,40.984852,70.028096,16.71,67.86265129700786,0.0005578862801992,0.0093222797421291,0.2500716600719333
pt01497,40.98481300000001,70.027985,15.64,67.90446672444764,0.000558230037079,0.0087307177799171,0.1634335463463075
pt01500,40.984775,70.027876,14.08,83.5086031682496,0.0006865087510694,0.0096660432150574,0.1211564227748533
pt01503,40.984734,70.02776,11.97,691.2080849541518,0.0056822935736922,0.0680170540770965,0.0674556364680499
pt01507,40.984567,70.027658,13.58,352.7518178397945,0.0028999073234976,0.0393807414530981,0.3318942041834788
pt01509,40.984529,70.027548,14.08,60.17228845380562,0.0004946652324214,0.0069648864724937,0.2711198379992331
pt01512,40.98449099999999,70.027437,15.25,102.25566970897007,0.0008406249109476,0.0128195298919516,0.250320056161988
pt01514,40.984453,70.027327,13.01,107.35101773860318,0.0008825128228438,0.0114814918251986,0.2044131029392989
pt01517,40.984415000000006,70.027216,11.08,96.50443334893416,0.0007933450626345,0.0087902632939908,0.10204864092963
pt01519,40.984377,70.027105,9.25,85.83103574740234,0.000705601038916,0.0065268096099733,0.0718958314455541
pt01522,40.98433800000001,70.026993,7.45,155.68545040899792,0.0012798612366276,0.0095349662128758,0.0528055032574143
pt01525,40.984298,70.02688,6.74,102.64473145706536,0.0008438233154789,0.0056873691463279,0.0678844066565724
pt01527,40.984257,70.026767,6.98,113.46753806982284,0.0009327956029906,0.0065109133088749,0.0807553165792623
pt01530,40.984217,70.026659,7.52,147.33175362666051,0.0012111870434633,0.0091081265668444,0.1018714382354059
pt01532,40.984176,70.026548,9.72,158.01518188076582,0.0012990135273178,0.0126264114855292,0.1301594663050199
pt01535,40.98413300000001,70.026435,11.87,195.5317489574809,0.001607430272792,0.0190801973380413,0.2103493130127983
pt01538,40.984091,70.026328,14.1,234.40874229506048,0.0019270308304464,0.0271711347092951,0.2298188990574649
pt01541,40.984048,70.026217,14.57,210.76544041012767,0.0017326636271598,0.0252449090477193,0.2111661631677983
pt01543,40.98400399999999,70.026103,15.93,129.71317933558242,0.0010663480092404,0.0169869237872005,0.2303479128544744
pt01546,40.98396399999999,70.025996,16.53,125.31235693679928,0.0010301696638479,0.0170287045434066,0.272439675143638
pt01548,40.983923,70.025886,16.11,135.17711274619663,0.0011112659932485,0.0179024951512337,0.2607219254889262
pt01551,40.983883,70.025775,14.46,174.4481952315289,0.0014341062847551,0.0207371768775597,0.2175220898142249
pt01554,40.98384200000001,70.025661,12.02,182.9160669036497,0.0015037190885297,0.018074703444128,0.1947541616006952
pt01556,40.9838,70.025545,10.74,190.3075889200763,0.0015644834212509,0.0168025519442356,0.1432265354905361
pt01559,40.983761,70.025438,10.08,141.48399063359,0.0011631136675881,0.0117241857692882,0.1245491149114648
pt01561,40.983722,70.025329,10.16,213.1442417468819,0.0017522193121166,0.0178025482111049,0.1423650770365326
pt01564,40.983682,70.025218,11.22,220.55379046444224,0.0018131318390072,0.0203433392336608,0.2095754956676567
pt01566,40.983643,70.025106,12.48,134.05477414064342,0.0011020394555608,0.0137534524053996,0.2445515606314551
pt01569,40.983603,70.024994,13.97,89.61955850244692,0.000736745782407,0.0102923385802258,0.3321895608354914
pt01572,40.983563,70.02488,15.96,93.32361057358432,0.0007671961080594,0.0122444498846285,0.3562043566946133
pt01574,40.983523,70.024765,17.21,122.42652412662132,0.0010064457671098,0.0173209316519597,0.3162111511715134
pt01577,40.983482,70.02465,17.8,121.39702074071326,0.0009979824105588,0.0177640869079483,0.3436479006254223
pt01580,40.98344099999999,70.024535,16.63,93.13961384155094,0.0007656835050231,0.0127333166885347,0.3534309897274817
pt01582,40.983401,70.024419,15.86,140.24492693392577,0.0011529275545329,0.0182854310148924,0.2353990994781924
pt01585,40.98335999999999,70.024304,14.17,147.5160693584478,0.0012127022689375,0.0171839911508445,0.2009525659368443
pt01588,40.983318,70.02419,12.06,172.95649239018712,0.0014218432721346,0.0171474298619435,0.184838508860638
pt01591,40.983277,70.024075,10.39,185.0957263291712,0.0015216376647387,0.0158098153366352,0.1800169144357265
pt01593,40.983237,70.023962,9.87,196.54211121098203,0.0016157362736405,0.0159473170208327,0.2011628719780881
pt01596,40.98319600000001,70.023848,9.84,212.5784514618996,0.0017475680550344,0.0171960696615388,0.2236575641785365
pt01598,40.983156,70.023736,10.5,279.27836443427816,0.0022958956789422,0.0241069046288936,0.2240369230459199
pt01601,40.98311699999999,70.023625,12.12,102.02833366166892,0.000838756023432,0.0101657230039965,0.2076508744190832
pt01604,40.98307899999999,70.023514,13.49,112.0940614291682,0.0009215045060566,0.012431095786704,0.2270261224263836
pt01606,40.98304199999999,70.023404,13.81,122.06487135075322,0.0010034726866598,0.0138579578027726,0.2165452055260871
pt01609,40.98300499999999,70.023295,13.57,65.98787410896162,0.0005424740843646,0.0073613733248287,0.1731694976888871
pt01611,40.98296600000001,70.023176,13.01,125.9087898601134,0.0010350728283812,0.0134662974972402,0.1572012534210517
pt01614,40.982928,70.02305800000002,12.76,128.09051729390092,0.0010530084053029,0.0134363872516651,0.1449828899373148
pt01617,40.982891,70.022941,12.32,70.6486200217952,0.0005807892127979,0.0071553231016702,0.1548766262436106
pt01619,40.982855,70.022825,12.41,104.39141921041754,0.000858182511808,0.0106500449715376,0.1764701245135478
pt01622,40.982819000000006,70.022711,11.9,100.7717938869588,0.0008284262428025,0.0098582722893502,0.1862604167542203
pt01625,40.982783,70.022599,11.32,91.37345798798223,0.0007511642650499,0.0085031794803651,0.1984165797899194
pt01627,40.98274699999999,70.022488,9.9,118.0311750187382,0.0009703124166274,0.0096060929246121,0.2366832265412206
pt01630,40.98270999999998,70.022378,11.88,75.62852486853403,0.0006217280876811,0.0073861296816521,0.1968759124851083
pt01632,40.982671,70.022261,17.35,406.82286702103295,0.0033444153985236,0.0580256071643846,0.1827259817725345
pt01635,40.98262999999999,70.022144,19.53,83.31595116534716,0.0006849249946552,0.0133765851456176,0.2007414239936553
pt01638,40.98258899999999,70.022028,19.79,82.7529429011943,0.0006802966080507,0.0134630698733247,0.248015158043294
pt01641,40.982548,70.021913,18.49,75.53657606477977,0.0006209721936051,0.0114817758597597,0.2227725683767919
pt01643,40.982507,70.021798,19.31,68.94460671311532,0.0005667808351701,0.0109445379271356,0.2259845661950342
pt01646,40.98246700000001,70.021685,20.16,53.482673186950606,0.000439671145013,0.0088637702834637,0.2521845244894513
pt01649,40.98242799999999,70.021572,21.09,100.60779182456103,0.0008270780122399,0.0174430752781408,0.2433519760147191
pt01651,40.98238800000001,70.02146,21.8,57.596729008113975,0.0004734920355137,0.0103221263741997,0.2215240665910955
pt01654,40.982349,70.021349,23.81,72.14188285631839,0.0005930650498333,0.014120878836531,0.2651414773951863
pt01656,40.98230999999999,70.02124000000002,21.83,54.29120829750262,0.0004463179623215,0.0097431211174784,0.309926871468692
pt01659,40.982271,70.021131,20.45,39.40509118106815,0.0003239419521601,0.0066246129216755,0.2762041622318247
pt01662,40.982233,70.021023,17.17,38.1369973323873,0.0003135171876297,0.0053830901116021,0.2682242711891997
pt01664,40.98219099999999,70.020909,20.44,33.26023358706591,0.0002734262166274,0.0055888318678641,0.312691196187829
pt01667,40.98214999999999,70.020796,24.81,26.278727664229272,0.0002160325502285,0.0053597675711711,0.3065388514037605
pt01670,40.98210699999999,70.020684,23.58,46.111127237960815,0.0003790710318403,0.0089384949307957,0.2565993940368023
pt01675,40.98201799999999,70.020457,26.43,126.42005745729249,0.001039275864551,0.0274680611000834,0.328608577946766
pt01678,40.98201499999999,70.020267,18.95,485.3614823590268,0.0039900668006645,0.0756117658725924,0.2551848633570679
pt01681,40.98197199999999,70.02015,17.49,39.9888821552547,0.0003287411895724,0.0057496834056226,0.2803697542115109
pt01684,40.98192999999999,70.020033,20.81,22.761776973515506,0.0001871203503515,0.0038939744908151,0.2897086977334223
pt01686,40.98189300000001,70.019924,23.94,74.4820658990214,0.0006123032609513,0.0146585400671742,0.3351681935762852
pt01689,40.98185599999999,70.019815,28.13,162.99818590377674,0.0013399778799548,0.0376935777631304,0.3323077679088966
pt01691,40.98181899999999,70.019706,37.14,63.13491517256537,0.0005190204376507,0.0192764190543506,0.3468329519184659
pt01694,40.981784000000005,70.019596,38.7,89.46972524109611,0.0007355140309321,0.0284643929970727,0.3808749619500684
pt01697,40.98174899999999,70.019485,38.47,93.07265682060832,0.0007651330637622,0.0294346689629338,0.2792724398786692
pt01699,40.981714,70.019373,27.99,75.03339565985341,0.0006168356407442,0.0172652295844313,0.2281087726112036
pt01702,40.98168,70.019259,20.54,188.43241591425496,0.0015490679714718,0.0318178561340321,0.2738701616493981
pt01704,40.98164499999999,70.019146,18.28,287.6945811684857,0.0023650838370448,0.0432337325411795,0.3010378623527148
pt01707,40.981609000000006,70.019033,20.73,240.6797734311313,0.0019785838152864,0.0410160424908882,0.2534994189549712
pt01709,40.98157199999999,70.018921,25.88,142.49215655174962,0.0011714016127708,0.0303158737385101,0.2454106203570171
pt01712,40.98153400000001,70.018809,30.13,347.5225362634297,0.0028569183687339,0.0860789504499536,0.2629626515168179
pt01715,40.98149399999999,70.018697,34.65,180.53830730012817,0.0014841719674688,0.0514265586727966,0.2564274438971344
pt01717,40.981454,70.018586,38.35,95.83559755671168,0.0007878466875334,0.0302139204669074,0.2732360951964849
pt01720,40.981414,70.01847400000001,41.52,96.89084456718838,0.0007965216776511,0.0330715800560776,0.3053375872119162
pt01722,40.981374,70.018362,43.08,80.24559379275183,0.000659684155685,0.0284191934269128,0.359973556693792
pt01725,40.981335,70.01825100000002,43.08,159.5187684601971,0.0013113742339469,0.0564940019984342,0.3182383303669552
pt01728,40.981295,70.018139,45.11,388.3299637272111,0.0031923886675973,0.1440086527953154,0.3089099465711457
pt01732,40.98121600000001,70.017915,45.43,291.86786652081435,0.0023993916425449,0.1090043623208174,0.2783118023460005
pt01735,40.98117500000001,70.017803,46.21,94.6983074777192,0.0007784972365534,0.0359743573011328,0.268573557855233
pt01738,40.981135,70.017691,44.68,198.3266611039321,0.0016304067276028,0.0728465725892945,0.2643534724820077
pt01741,40.981094,70.017579,42.01,122.36421681681972,0.0010059335502625,0.0422592684465294,0.2742577420239914
pt01743,40.981054,70.017468,38.28,268.24828728665426,0.0022052194587741,0.0844158008818746,0.2687150241169851
pt01748,40.98097400000002,70.017246,38.28,192.6598724343524,0.0015838211081033,0.060628672018197,0.3152963614449633
pt01751,40.98093399999999,70.017134,39.94,148.04516404257598,0.0012170518582854,0.0486090512199191,0.3454490917780928
pt01754,40.98089399999999,70.017023,42.71,153.1104567734473,0.0012586926911402,0.0537587648386005,0.3596635802768927
pt01756,40.980853,70.016911,44.57,130.75607015106172,0.0010749214213689,0.0479092477504145,0.2711361025176986
pt01759,40.98081299999999,70.0168,43.02,141.7501262356935,0.0011653015190535,0.0501312713496825,0.2089594035592517
pt01762,40.98077299999999,70.016688,37.52,173.9554769276766,0.0014300557388883,0.0536556913230909,0.2644517320778453
pt01766,40.98069399999999,70.016465,24.65,214.6950218989168,0.0017649679883603,0.0435064609130825,0.2989992999941173
pt01769,40.98065400000001,70.016354,29.18,192.44709666517048,0.0015820719179359,0.0461648585653703,0.2436991339527627
pt01772,40.980614,70.016243,32.69,129.1504190878788,0.0010617216615332,0.0347076811155209,0.2983497841339094
pt01775,40.98057500000001,70.016133,34.69,173.27600067697827,0.0014244698905499,0.0494148605031782,0.3406528101549433
pt01777,40.980535,70.016023,29.75,51.72245819382213,0.0004252007437526,0.0126497221266401,0.3834962224269658
pt01780,40.980496,70.015912,26.87,157.9660902957675,0.001298609954495,0.0348936494772824,0.4692991837273064
pt01782,40.980457,70.015802,27.37,72.50919089691035,0.0005960846211665,0.0163148360813279,0.5046569897866223
pt01785,40.98041799999999,70.015692,30.91,88.86438653361863,0.0007305376535975,0.0225809188727014,0.4703108991461817
pt01788,40.980378,70.015582,39.38,50.56907944840243,0.0004157190308273,0.0163710154339823,0.443595566693777
pt01790,40.980339,70.015473,39.66,79.00999410153229,0.0006495265196013,0.0257602217673905,0.4523049821988779
pt01793,40.980299,70.015364,40.68,43.88760321110575,0.0003607918528727,0.0146770125748628,0.4329300025508052
pt01795,40.98026,70.015255,34.79,69.48317486107771,0.0005712083041086,0.0198723368999394,0.3274109158482427
pt01798,40.98022100000001,70.015147,35.71,146.74249499647956,0.0012063428574643,0.0430785034400526,0.1995106708595036
pt01803,40.980142,70.014931,26.56,314.35400241122,0.0025842459986332,0.0686375737236992,0.1739907498426463
pt01806,40.980103,70.014823,19.78,128.86352087230807,0.0010593631244701,0.02095420260202,0.1354064876776365
pt01808,40.980064000000006,70.014715,17.18,76.99531171749796,0.0006329641890774,0.0108743247683503,0.1358321334544611
pt01811,40.980021,70.014598,16.46,66.39821870066868,0.0005458474512092,0.0089846490469036,0.1471674044468043
pt01813,40.979979,70.014482,15.86,76.73305645594505,0.0006308082371726,0.0100046186415575,0.1819341028457937
pt01816,40.97993599999999,70.014365,16.93,66.16145921252118,0.0005439010953327,0.0092082455439833,0.2554024397294303
pt01819,40.979894,70.014248,18.26,55.83103964220113,0.0004589766304491,0.0083809132720007,0.3226310782272366
pt01822,40.979855,70.01414000000001,19.89,36.71086464619272,0.0003017932151033,0.0060026670484057,0.3954369004167972
pt01824,40.97981599999999,70.014032,22.11,50.36629931903112,0.0004140520129624,0.0091546900065999,0.4344972291052004
pt01827,40.979776,70.013924,26.59,37.1030827188227,0.0003050175671937,0.0081104171116807,0.4302707051982319
pt01829,40.979736,70.013815,28.46,48.13298809088728,0.0003956923752267,0.0112614049989538,0.4219051477004025
pt01832,40.97969599999999,70.013707,33.47,57.48664775992505,0.0004725870779723,0.0158174894997339,0.4499676142966955
pt01834,40.979655,70.013598,33.38,55.56534524693331,0.0004567924060633,0.0152477305143943,0.4241797121158543
pt01837,40.97961399999999,70.01349,31.99,60.920830267064304,0.0005008188559505,0.0160211952018594,0.3621478855204773
pt01839,40.979572,70.013382,28.77,43.4581481019693,0.0003572613820059,0.0102784099603103,0.3740121550990032
pt01842,40.979531,70.01327400000001,27.77,58.18681663699617,0.0004783430365574,0.0132835861251997,0.3910547583133489
pt01845,40.97949,70.013168,26.53,112.73692267542106,0.0009267893492288,0.0245877214350417,0.3623762546044947
pt01847,40.97945,70.01306100000001,27.04,208.00936586398825,0.0017100064490639,0.0462385743826893,0.3183957640504834
pt01850,40.979407,70.012946,27.49,135.17127469886327,0.0011112179997432,0.030547382812943,0.2882027706016529
pt01852,40.979364,70.012832,28.93,131.3951584008593,0.0010801752474365,0.0312494699083388,0.2776097562285372
pt01855,40.979322,70.012722,27.6,95.85460216542822,0.0007880029208998,0.021748880616835,0.2474257673775348
pt01858,40.97928100000001,70.012614,24.14,111.55446758630607,0.0009170686050704,0.0221380361264009,0.1821210677419975
pt01860,40.979238,70.012501,23.97,55.83994609459956,0.0004590498487437,0.0110034248743878,0.1719295055817243
pt01863,40.979198,70.012392,19.45,88.19342199863122,0.0007250217784966,0.0141016735917606,0.162577715385743
pt01866,40.97915699999999,70.01228,17.22,99.13413774007611,0.0008149633751047,0.0140336693193046,0.1974501096227566
pt01868,40.979115,70.012166,16.72,54.83860901004954,0.0004508180421366,0.0075376776645241,0.1551421330257081
pt01871,40.979077,70.012059,15.4,92.34254413897384,0.0007591309427089,0.0116906165177176,0.0793763896723257
pt01873,40.979038,70.01195,16.83,68.38156235224199,0.0005621521518211,0.0094610207151506,0.0899051186669977
pt01876,40.978999,70.01184,15.87,86.1321549000035,0.000708076483667,0.0112371737957957,0.2034671029856912
pt01878,40.978959,70.011729,15.13,47.32862986039338,0.0003890798952752,0.0058867788155146,0.2788586441689615
pt01881,40.97892099999999,70.011619,15.94,100.93982514135828,0.0008298075966058,0.0132271330898978,0.3859899228040161
pt01884,40.978882,70.011511,17.67,62.02951188965963,0.0005099331221122,0.0090105182677229,0.4475141297882749
pt01886,40.97884199999999,70.011399,20.84,107.79358674375894,0.0008861511006196,0.0184673889369129,0.4337000235786357
pt01889,40.978802,70.011292,23.67,56.41602482108232,0.0004637856851969,0.0109778071686106,0.386191272841717
pt01891,40.978762,70.011183,24.49,115.62378999417317,0.0009505217504702,0.0232782776690173,0.3545080527741867
pt01894,40.97872,70.011071,23.83,48.500671978826205,0.0003987150363313,0.0095013793157768,0.2804434690137422
pt01896,40.97867899999999,70.010963,21.57,21.954887817218733,0.000180487064128,0.0038931059732411,0.2037090788538922
pt01899,40.978639999999984,70.010855,18.83,28.917968892895395,0.0002377292632727,0.0044764420274262,0.2522157424649652
pt01902,40.97860099999999,70.010744,16.14,39.48548596179011,0.0003246028627539,0.0052390902048488,0.2351793190639496
pt01904,40.978563,70.01063500000001,14.63,58.8004499812966,0.0004833876025641,0.0070719606255133,0.2218659784771522
pt01907,40.978523,70.010524,14.45,31.685487379518364,0.0002604805198826,0.0037639435123042,0.2407029074350263
pt01909,40.97848499999999,70.010416,16.58,76.89595328514767,0.0006321473818179,0.0104810035905408,0.229018436584629
pt01912,40.97844599999999,70.010308,14.46,141.84533590609925,0.0011660842201099,0.0168615778227897,0.2232225218799072
pt01914,40.978406,70.010198,10.54,97.54630669761956,0.000801910110357,0.0084521325631637,0.2292291680383866
pt01917,40.978367000000006,70.010088,6.46,91.09503315346912,0.0007488753860822,0.0048377349940916,0.231316490684453
pt01919,40.978327,70.009977,9.99,60.5691531082756,0.0004979277831999,0.0049742985541679,0.2148294999691036
pt01922,40.978288000000006,70.009868,11.44,51.44382114281592,0.0004229101201925,0.0048380917750023,0.228484093340799
pt01925,40.978249,70.009756,13.61,62.59877450395148,0.0005146129245701,0.0070038819034002,0.2754860272688624
pt01927,40.978211,70.009647,16.67,64.55922437118203,0.0005307294196236,0.008847259425127,0.302756069890715
pt01930,40.97817200000001,70.009536,20.76,55.5009264369234,0.0004562628309641,0.0094720163708159,0.2462042953194626
pt01932,40.978133,70.009423,21.38,52.99135579547315,0.0004356321157872,0.0093138146355322,0.2511877513070999
pt01935,40.97809500000001,70.00931,18.28,79.9280861014475,0.0006570739837944,0.012011312423763,0.2535131091469217
pt01937,40.978056,70.009198,16.49,62.48452088438748,0.0005136736667369,0.0084704787644916,0.2287128269605816
pt01940,40.978018,70.009088,15.63,63.35025108082939,0.0005207906742472,0.0081399582384837,0.2227759958015155
pt01943,40.97797899999999,70.008973,14.93,67.63562748778146,0.0005560199595349,0.0083013779958573,0.2186540450327142
pt01945,40.97794,70.008861,13.95,56.48210115129594,0.0004643288864625,0.006477387966152,0.2457951253225394
pt01948,40.977900000000005,70.008746,13.56,64.34010306354844,0.0005289280639605,0.0071722645473054,0.3119686622931334
pt01951,40.977861,70.008635,13.81,46.35241166028805,0.0003810545863621,0.0052623638376616,0.3060026195147353
pt01953,40.977822,70.008523,13.41,42.39371682330921,0.0003485108897214,0.0046735310311644,0.2907786256921493
pt01956,40.977783,70.008409,13.53,81.21003451027002,0.0006676126440963,0.0090327990746239,0.3078704056859616
pt01958,40.977742,70.008295,13.7,41.57022075945294,0.0003417410811884,0.0046818528122813,0.3229255373033721
pt01961,40.97770100000001,70.008179,13.64,62.65442747873364,0.0005150704373624,0.0070255607656234,0.3079100822990945
pt01964,40.977662,70.008071,13.87,43.65012398212751,0.0003588395801402,0.0049771049765456,0.3163665077827428
pt01966,40.977623,70.007962,15.89,49.04411276108727,0.0004031825622934,0.0064065709148429,0.3802428959620896
pt01969,40.977584,70.007853,16.79,44.36374014975662,0.000364706086409,0.0061234151908077,0.390925234240646
pt01971,40.977545,70.007743,15.61,44.97583372934651,0.0003697379942954,0.0057716100909513,0.3606267413993515
pt01974,40.977506,70.007632,14.26,67.09801829054263,0.0005516003739526,0.0078658213325654,0.3629147855104869
pt01977,40.97746599999999,70.007521,14.25,30.08964641184069,0.000247361407024,0.003524900050093,0.347866985143299
pt01979,40.977427,70.007408,14.93,76.18720548584513,0.0006263208975029,0.0093509709997192,0.3254405459174647
pt01982,40.97738599999999,70.00729400000002,18.55,39.64650739275881,0.0003259265900979,0.0060459382463163,0.366305549476521
pt01985,40.97734500000001,70.007178,19.44,49.93876406154262,0.0004105373248402,0.0079808455948947,0.3389610012114692
pt01987,40.97730599999999,70.007069,20.05,36.264966403398205,0.0002981275682819,0.0059774577440528,0.2506676966180634
pt01990,40.97726699999999,70.006958,22.05,44.19213440980944,0.0003632953474224,0.0080106624106643,0.2880288726531415
pt01992,40.97722699999999,70.006845,21.35,44.88763591830458,0.0003690129364353,0.0078784261928957,0.3347208062867601
pt01995,40.977186,70.00673,23.01,48.18176989725024,0.0003960934014167,0.0091141091665999,0.3276282180060711
pt01998,40.97714400000001,70.006614,24.1,32.80791194608247,0.0002697077642398,0.0064999571181801,0.337115482939483
pt02000,40.977106,70.006506,25.37,45.833051249299785,0.0003767850206698,0.0095590359743936,0.3476505307846375
pt02003,40.977067,70.006397,26.11,35.38535019375974,0.0002908964064304,0.0075953051718996,0.338758503295095
pt02005,40.977028,70.006286,24.49,54.67774486106499,0.0004494956077786,0.0110081474345002,0.344381656134339
pt02008,40.976987,70.006174,19.71,29.06501727266524,0.0002389381207522,0.0047094703600272,0.3769322980268328
pt02011,40.976947,70.00606,17.37,48.17860844112808,0.0003960674116718,0.0068796909407403,0.3604735075281798
pt02013,40.97690599999999,70.005945,17.37,38.3070240184412,0.0003149149455068,0.0054700726034548,0.3153431153431303
pt02016,40.976865,70.005828,17.83,56.57772152104344,0.0004651149638021,0.0082929998045916,0.3724592828777997
pt02019,40.97682199999999,70.00571,20.13,26.44216765012596,0.0002173761600644,0.0043757821020964,0.4036442872186154
pt02021,40.976784,70.0056,23.22,73.92616304600483,0.0006077332866149,0.0141115669152,0.3537270028040855
pt02024,40.97674399999999,70.00549,24.98,32.65360173904891,0.0002684392086241,0.0067056114314311,0.356897673778363
pt02027,40.97670500000001,70.005378,25.84,65.59255263758774,0.0005392242198083,0.0139335538398481,0.335612184498639
pt02029,40.976665,70.005266,26.63,46.07419119547567,0.0003787673874799,0.0100865755285917,0.3122318574488532
pt02032,40.976625,70.005152,26.41,72.62197111481237,0.0005970117664377,0.0157670807516221,0.2920091726212847
pt02034,40.976585,70.005038,24.73,79.6251679234513,0.0006545837495891,0.0161878561273386,0.3289418833490892
pt02037,40.976545,70.004924,26.18,77.45262810555474,0.000636723702355,0.0166694265276559,0.3071687266622759
pt02040,40.976505,70.004809,25.83,90.05635503627376,0.0007403366057657,0.019122894526928,0.3223266419069873
pt02042,40.97646399999999,70.004695,25.27,71.57227509779426,0.0005883824100085,0.0148684235009165,0.3403401961092602
pt02045,40.976423,70.004581,24.04,68.19623783364561,0.0005606286332976,0.0134775123444748,0.2531736558908697
pt02048,40.97638299999999,70.004468,24.11,74.17218579831615,0.0006097557940695,0.0147012121950157,0.1799771451832176
pt02050,40.976342,70.004354,25.74,149.79508320204428,0.0012314376194053,0.0316972043234938,0.276097380629438
pt02053,40.976301,70.004242,30.0,91.81400910530544,0.0007547859541437,0.0226435786243128,0.3043553180975234
pt02056,40.97626,70.00413,32.57,233.6800561038565,0.0019210404363066,0.0625682870105069,0.3084876249933309
pt02058,40.97621899999999,70.00402,30.94,77.18007564689873,0.0006344830991011,0.0196309070861884,0.3405814860726088
pt02061,40.976179,70.003911,31.59,93.00069245315296,0.0007645414580336,0.0241518646592824,0.3574493834785907
pt02063,40.97614,70.003804,32.9,92.7233786478694,0.0007622617126314,0.0250784103455731,0.3536453904309313
